Destination,area_code,value,Year
Nakashibetsu-cho,1692,1832,2020
Nakashibetsu-cho,1692,1937,2021
Nakashibetsu-cho,1692,1913,2022
Nakashibetsu-cho,1692,1817,2023
Nakashibetsu-cho,1692,1802,2024
Nakatado-gun,37400,3454,2008
Nakatado-gun,37400,3300,2009
Nakatado-gun,37400,3276,2010
Nakatado-gun,37400,3211,2011
Nakatado-gun,37400,3237,2012
Nakatado-gun,37400,2987,2013
Nakatado-gun,37400,3089,2014
Nakatado-gun,37400,3185,2015
Nakatado-gun,37400,2757,2016
Nakatado-gun,37400,2598,2017
Nakatado-gun,37400,3181,2018
Nakatado-gun,37400,3603,2019
Nakatado-gun,37400,2753,2020
Nakatado-gun,37400,2413,2021
Nakatado-gun,37400,2581,2022
Nakatado-gun,37400,2418,2023
Nakatado-gun,37400,2508,2024
Nakatane-cho,46501,742,2008
Nakatane-cho,46501,767,2009
Nakatane-cho,46501,727,2010
Nakatane-cho,46501,750,2011
Nakatane-cho,46501,799,2012
Nakatane-cho,46501,660,2013
Nakatane-cho,46501,713,2014
Nakatane-cho,46501,578,2015
Nakatane-cho,46501,677,2016
Nakatane-cho,46501,538,2017
Nakatane-cho,46501,625,2018
Nakatane-cho,46501,645,2019
Nakatane-cho,46501,570,2020
Nakatane-cho,46501,596,2021
Nakatane-cho,46501,622,2022
Nakatane-cho,46501,636,2023
Nakatane-cho,46501,608,2024
Nakatombetsu-cho,1513,199,2008
Nakatombetsu-cho,1513,102,2009
Nakatombetsu-cho,1513,178,2010
Nakatombetsu-cho,1513,163,2011
Nakatombetsu-cho,1513,144,2012
Nakatombetsu-cho,1513,142,2013
Nakatombetsu-cho,1513,165,2014
Nakatombetsu-cho,1513,154,2015
Nakatombetsu-cho,1513,164,2016
Nakatombetsu-cho,1513,179,2017
Nakatombetsu-cho,1513,172,2018
Nakatombetsu-cho,1513,143,2019
Nakatombetsu-cho,1513,138,2020
Nakatombetsu-cho,1513,176,2021
Nakatombetsu-cho,1513,124,2022
Nakatombetsu-cho,1513,134,2023
Nakatombetsu-cho,1513,134,2024
Nakatosa-cho,39401,287,2008
Nakatosa-cho,39401,399,2009
Nakatosa-cho,39401,388,2010
Nakatosa-cho,39401,440,2011
Nakatosa-cho,39401,345,2012
Nakatosa-cho,39401,347,2013
Nakatosa-cho,39401,274,2014
Nakatosa-cho,39401,357,2015
Nakatosa-cho,39401,261,2016
Nakatosa-cho,39401,234,2017
Nakatosa-cho,39401,287,2018
Nakatosa-cho,39401,304,2019
Nakatosa-cho,39401,234,2020
Nakatosa-cho,39401,204,2021
Nakatosa-cho,39401,280,2022
Nakatosa-cho,39401,300,2023
Nakatosa-cho,39401,256,2024
Nakatsu-shi,44203,6993,2008
Nakatsu-shi,44203,6310,2009
Nakatsu-shi,44203,5596,2010
Nakatsu-shi,44203,6779,2011
Nakatsu-shi,44203,6457,2012
Nakatsu-shi,44203,5969,2013
Nakatsu-shi,44203,5870,2014
Nakatsu-shi,44203,6408,2015
Nakatsu-shi,44203,5540,2016
Nakatsu-shi,44203,5452,2017
Nakatsu-shi,44203,6819,2018
Nakatsu-shi,44203,7377,2019
Nakatsu-shi,44203,7021,2020
Nakatsu-shi,44203,6570,2021
Nakatsu-shi,44203,8621,2022
Nakatsu-shi,44203,7678,2023
Nakatsu-shi,44203,7248,2024
Nakatsugaru-gun,2340,57,2008
Nakatsugaru-gun,2340,104,2009
Nakatsugaru-gun,2340,72,2010
Nakatsugaru-gun,2340,83,2011
Nakatsugaru-gun,2340,84,2012
Nakatsugaru-gun,2340,87,2013
Nakatsugaru-gun,2340,64,2014
Nakatsugaru-gun,2340,31,2015
Nakatsugaru-gun,2340,83,2016
Nakatsugaru-gun,2340,93,2017
Nakatsugaru-gun,2340,145,2018
Nakatsugaru-gun,2340,66,2019
Nakatsugaru-gun,2340,30,2020
Nakatsugaru-gun,2340,42,2021
Nakatsugaru-gun,2340,58,2022
Nakatsugaru-gun,2340,72,2023
Nakatsugaru-gun,2340,60,2024
Nakatsugawa-shi,21206,3958,2008
Nakatsugawa-shi,21206,3646,2009
Nakatsugawa-shi,21206,3341,2010
Nakatsugawa-shi,21206,3486,2011
Nakatsugawa-shi,21206,3280,2012
Nakatsugawa-shi,21206,3603,2013
Nakatsugawa-shi,21206,3220,2014
Nakatsugawa-shi,21206,3302,2015
Nakatsugawa-shi,21206,3543,2016
Nakatsugawa-shi,21206,3359,2017
Nakatsugawa-shi,21206,4314,2018
Nakatsugawa-shi,21206,4641,2019
Nakatsugawa-shi,21206,3616,2020
Nakatsugawa-shi,21206,3769,2021
Nakatsugawa-shi,21206,4199,2022
Nakatsugawa-shi,21206,4211,2023
Nakatsugawa-shi,21206,4080,2024
Nakauonuma-gun,15480,403,2008
Nakauonuma-gun,15480,386,2009
Nakauonuma-gun,15480,391,2010
Nakauonuma-gun,15480,406,2011
Nakauonuma-gun,15480,395,2012
Nakauonuma-gun,15480,349,2013
Nakauonuma-gun,15480,371,2014
Nakauonuma-gun,15480,379,2015
Nakauonuma-gun,15480,347,2016
Nakauonuma-gun,15480,353,2017
Nakauonuma-gun,15480,402,2018
Nakauonuma-gun,15480,339,2019
Nakauonuma-gun,15480,308,2020
Nakauonuma-gun,15480,295,2021
Nakauonuma-gun,15480,322,2022
Nakauonuma-gun,15480,264,2023
Nakauonuma-gun,15480,260,2024
Nakayama-machi,6302,547,2008
Nakayama-machi,6302,565,2009
Nakayama-machi,6302,522,2010
Nakayama-machi,6302,497,2011
Nakayama-machi,6302,422,2012
Nakayama-machi,6302,582,2013
Nakayama-machi,6302,487,2014
Nakayama-machi,6302,535,2015
Nakayama-machi,6302,484,2016
Nakayama-machi,6302,360,2017
Nakayama-machi,6302,563,2018
Nakayama-machi,6302,477,2019
Nakayama-machi,6302,429,2020
Nakayama-machi,6302,430,2021
Nakayama-machi,6302,369,2022
Nakayama-machi,6302,356,2023
Nakayama-machi,6302,393,2024
Nakijin-son,47306,875,2008
Nakijin-son,47306,982,2009
Nakijin-son,47306,811,2010
Nakijin-son,47306,925,2011
Nakijin-son,47306,877,2012
Nakijin-son,47306,845,2013
Nakijin-son,47306,897,2014
Nakijin-son,47306,839,2015
Nakijin-son,47306,807,2016
Nakijin-son,47306,756,2017
Nakijin-son,47306,763,2018
Nakijin-son,47306,832,2019
Nakijin-son,47306,871,2020
Nakijin-son,47306,912,2021
Nakijin-son,47306,879,2022
Nakijin-son,47306,829,2023
Nakijin-son,47306,690,2024
Nambu-cho,2445,951,2008
Nambu-cho,19366,311,2008
Nambu-cho,31389,614,2008
Nambu-cho,2445,971,2009
Nambu-cho,19366,328,2009
Nambu-cho,31389,547,2009
Nambu-cho,2445,815,2010
Nambu-cho,19366,328,2010
Nambu-cho,31389,553,2010
Nambu-cho,2445,813,2011
Nambu-cho,19366,347,2011
Nambu-cho,31389,636,2011
Nambu-cho,2445,836,2012
Nambu-cho,19366,388,2012
Nambu-cho,31389,541,2012
Nambu-cho,2445,705,2013
Nambu-cho,19366,328,2013
Nambu-cho,31389,474,2013
Nambu-cho,2445,880,2014
Nambu-cho,19366,370,2014
Nambu-cho,31389,527,2014
Nambu-cho,2445,894,2015
Nambu-cho,19366,370,2015
Nambu-cho,31389,620,2015
Nambu-cho,2445,683,2016
Nambu-cho,19366,325,2016
Nambu-cho,31389,603,2016
Nambu-cho,2445,797,2017
Nambu-cho,19366,318,2017
Nambu-cho,31389,511,2017
Nambu-cho,2445,753,2018
Nambu-cho,19366,345,2018
Nambu-cho,31389,579,2018
Nambu-cho,2445,736,2019
Nambu-cho,19366,349,2019
Nambu-cho,31389,523,2019
Nambu-cho,2445,808,2020
Nambu-cho,2445,800,2021
Nambu-cho,2445,768,2022
Nambu-cho,2445,602,2023
Nambu-cho,2445,602,2024
Namegata-shi,8233,1566,2008
Namegata-shi,8233,1565,2009
Namegata-shi,8233,1621,2010
Namegata-shi,8233,1405,2011
Namegata-shi,8233,1337,2012
Namegata-shi,8233,1203,2013
Namegata-shi,8233,1319,2014
Namegata-shi,8233,1263,2015
Namegata-shi,8233,1151,2016
Namegata-shi,8233,1113,2017
Namegata-shi,8233,1742,2018
Namegata-shi,8233,1836,2019
Namegata-shi,8233,1235,2020
Namegata-shi,8233,1136,2021
Namegata-shi,8233,1475,2022
Namegata-shi,8233,1436,2023
Namegata-shi,8233,1282,2024
Namegawa-machi,11341,1944,2008
Namegawa-machi,11341,1902,2009
Namegawa-machi,11341,1736,2010
Namegawa-machi,11341,1554,2011
Namegawa-machi,11341,1709,2012
Namegawa-machi,11341,1446,2013
Namegawa-machi,11341,1677,2014
Namegawa-machi,11341,1795,2015
Namegawa-machi,11341,1696,2016
Namegawa-machi,11341,1809,2017
Namegawa-machi,11341,2336,2018
Namegawa-machi,11341,2182,2019
Namegawa-machi,11341,1861,2020
Namegawa-machi,11341,1644,2021
Namegawa-machi,11341,1699,2022
Namegawa-machi,11341,1574,2023
Namegawa-machi,11341,1670,2024
Namerikawa-shi,16206,2037,2008
Namerikawa-shi,16206,1935,2009
Namerikawa-shi,16206,1860,2010
Namerikawa-shi,16206,1764,2011
Namerikawa-shi,16206,1768,2012
Namerikawa-shi,16206,1680,2013
Namerikawa-shi,16206,1818,2014
Namerikawa-shi,16206,1686,2015
Namerikawa-shi,16206,1920,2016
Namerikawa-shi,16206,1780,2017
Namerikawa-shi,16206,1925,2018
Namerikawa-shi,16206,2101,2019
Namerikawa-shi,16206,1914,2020
Namerikawa-shi,16206,1909,2021
Namerikawa-shi,16206,1994,2022
Namerikawa-shi,16206,1992,2023
Namerikawa-shi,16206,1770,2024
Namie-machi,7547,1124,2008
Namie-machi,7547,1266,2009
Namie-machi,7547,1257,2010
Namie-machi,7547,839,2011
Namie-machi,7547,383,2012
Namie-machi,7547,339,2013
Namie-machi,7547,226,2014
Namie-machi,7547,115,2015
Namie-machi,7547,114,2016
Namie-machi,7547,246,2017
Namie-machi,7547,375,2018
Namie-machi,7547,444,2019
Namie-machi,7547,538,2020
Namie-machi,7547,466,2021
Namie-machi,7547,430,2022
Namie-machi,7547,512,2023
Namie-machi,7547,470,2024
Nammoku-mura,10383,89,2008
Nammoku-mura,10383,88,2009
Nammoku-mura,10383,88,2010
Nammoku-mura,10383,75,2011
Nammoku-mura,10383,68,2012
Nammoku-mura,10383,76,2013
Nammoku-mura,10383,48,2014
Nammoku-mura,10383,58,2015
Nammoku-mura,10383,68,2016
Nammoku-mura,10383,69,2017
Nammoku-mura,10383,67,2018
Nammoku-mura,10383,70,2019
Nanae-cho,1337,2805,2008
Nanae-cho,1337,2530,2009
Nanae-cho,1337,2388,2010
Nanae-cho,1337,2796,2011
Nanae-cho,1337,2418,2012
Nanae-cho,1337,2416,2013
Nanae-cho,1337,2335,2014
Nanae-cho,1337,2208,2015
Nanae-cho,1337,2336,2016
Nanae-cho,1337,2331,2017
Nanae-cho,1337,2104,2018
Nanae-cho,1337,2391,2019
Nanae-cho,1337,2240,2020
Nanae-cho,1337,2346,2021
Nanae-cho,1337,2248,2022
Nanae-cho,1337,1780,2023
Nanae-cho,1337,1806,2024
Nanao-shi,17202,2402,2008
Nanao-shi,17202,2323,2009
Nanao-shi,17202,2247,2010
Nanao-shi,17202,2168,2011
Nanao-shi,17202,2242,2012
Nanao-shi,17202,2205,2013
Nanao-shi,17202,2149,2014
Nanao-shi,17202,2234,2015
Nanao-shi,17202,2065,2016
Nanao-shi,17202,2039,2017
Nanao-shi,17202,2493,2018
Nanao-shi,17202,2444,2019
Nanao-shi,17202,2091,2020
Nanao-shi,17202,2193,2021
Nanao-shi,17202,2511,2022
Nanao-shi,17202,2132,2023
Nanao-shi,17202,1858,2024
Nanbu-cho,19366,234,2020
Nanbu-cho,31389,418,2020
Nanbu-cho,19366,270,2021
Nanbu-cho,31389,570,2021
Nanbu-cho,19366,281,2022
Nanbu-cho,31389,538,2022
Nanbu-cho,19366,274,2023
Nanbu-cho,31389,614,2023
Nanbu-cho,19366,285,2024
Nanbu-cho,31389,504,2024
Nango-cho,45322,608,2008
Naniwa-ku,27111,13899,2008
Naniwa-ku,27111,15263,2009
Naniwa-ku,27111,15316,2010
Naniwa-ku,27111,15040,2011
Naniwa-ku,27111,15173,2012
Naniwa-ku,27111,15309,2013
Naniwa-ku,27111,16040,2014
Naniwa-ku,27111,17450,2015
Naniwa-ku,27111,15101,2016
Naniwa-ku,27111,15612,2017
Naniwa-ku,27111,20138,2018
Naniwa-ku,27111,22417,2019
Naniwa-ku,27111,22492,2020
Naniwa-ku,27111,23086,2021
Naniwa-ku,27111,24724,2022
Naniwa-ku,27111,25913,2023
Naniwa-ku,27111,26261,2024
Nanjo-gun,18400,441,2008
Nanjo-gun,18400,480,2009
Nanjo-gun,18400,399,2010
Nanjo-gun,18400,343,2011
Nanjo-gun,18400,351,2012
Nanjo-gun,18400,333,2013
Nanjo-gun,18400,390,2014
Nanjo-gun,18400,374,2015
Nanjo-gun,18400,309,2016
Nanjo-gun,18400,382,2017
Nanjo-gun,18400,359,2018
Nanjo-gun,18400,328,2019
Nanjo-gun,18400,296,2020
Nanjo-gun,18400,274,2021
Nanjo-gun,18400,270,2022
Nanjo-gun,18400,333,2023
Nanjo-gun,18400,300,2024
Nanjo-shi,47215,3716,2008
Nanjo-shi,47215,3643,2009
Nanjo-shi,47215,3696,2010
Nanjo-shi,47215,3441,2011
Nanjo-shi,47215,4042,2012
Nanjo-shi,47215,4297,2013
Nanjo-shi,47215,3958,2014
Nanjo-shi,47215,4480,2015
Nanjo-shi,47215,4300,2016
Nanjo-shi,47215,3921,2017
Nanjo-shi,47215,4016,2018
Nanjo-shi,47215,4379,2019
Nanjo-shi,47215,4844,2020
Nanjo-shi,47215,4871,2021
Nanjo-shi,47215,4654,2022
Nanjo-shi,47215,4705,2023
Nanjo-shi,47215,4832,2024
Nankan-machi,43367,700,2008
Nankan-machi,43367,644,2009
Nankan-machi,43367,582,2010
Nankan-machi,43367,587,2011
Nankan-machi,43367,566,2012
Nankan-machi,43367,530,2013
Nankan-machi,43367,504,2014
Nankan-machi,43367,542,2015
Nankan-machi,43367,413,2016
Nankan-machi,43367,572,2017
Nankan-machi,43367,499,2018
Nankan-machi,43367,638,2019
Nankan-machi,43367,477,2020
Nankan-machi,43367,398,2021
Nankan-machi,43367,487,2022
Nankan-machi,43367,515,2023
Nankan-machi,43367,438,2024
Nankoku-shi,39204,4175,2008
Nankoku-shi,39204,3816,2009
Nankoku-shi,39204,3832,2010
Nankoku-shi,39204,3722,2011
Nankoku-shi,39204,3745,2012
Nankoku-shi,39204,4085,2013
Nankoku-shi,39204,3987,2014
Nankoku-shi,39204,3917,2015
Nankoku-shi,39204,3758,2016
Nankoku-shi,39204,3828,2017
Nankoku-shi,39204,3807,2018
Nankoku-shi,39204,3999,2019
Nankoku-shi,39204,3730,2020
Nankoku-shi,39204,3796,2021
Nankoku-shi,39204,3852,2022
Nankoku-shi,39204,3960,2023
Nankoku-shi,39204,3914,2024
Nanmoku-mura,10383,66,2020
Nanmoku-mura,10383,48,2021
Nanmoku-mura,10383,54,2022
Nanmoku-mura,10383,36,2023
Nanmoku-mura,10383,76,2024
Nanporo-cho,1423,577,2008
Nanporo-cho,1423,584,2009
Nanporo-cho,1423,517,2010
Nanporo-cho,1423,504,2011
Nanporo-cho,1423,500,2012
Nanporo-cho,1423,503,2013
Nanporo-cho,1423,511,2014
Nanporo-cho,1423,429,2015
Nanporo-cho,1423,448,2016
Nanporo-cho,1423,521,2017
Nanporo-cho,1423,462,2018
Nanporo-cho,1423,462,2019
Nanporo-cho,1423,568,2020
Nanporo-cho,1423,516,2021
Nanporo-cho,1423,919,2022
Nanporo-cho,1423,1164,2023
Nanporo-cho,1423,860,2024
Nantan-shi,26213,2085,2008
Nantan-shi,26213,2102,2009
Nantan-shi,26213,2259,2010
Nantan-shi,26213,2164,2011
Nantan-shi,26213,2229,2012
Nantan-shi,26213,2439,2013
Nantan-shi,26213,2171,2014
Nantan-shi,26213,2159,2015
Nantan-shi,26213,2329,2016
Nantan-shi,26213,2421,2017
Nantan-shi,26213,2485,2018
Nantan-shi,26213,2362,2019
Nantan-shi,26213,2204,2020
Nantan-shi,26213,2454,2021
Nantan-shi,26213,2349,2022
Nantan-shi,26213,2110,2023
Nantan-shi,26213,1820,2024
Nanto-shi,16210,1777,2008
Nanto-shi,16210,1743,2009
Nanto-shi,16210,1724,2010
Nanto-shi,16210,1600,2011
Nanto-shi,16210,1691,2012
Nanto-shi,16210,1714,2013
Nanto-shi,16210,1671,2014
Nanto-shi,16210,1575,2015
Nanto-shi,16210,1639,2016
Nanto-shi,16210,1583,2017
Nanto-shi,16210,1871,2018
Nanto-shi,16210,2028,2019
Nanto-shi,16210,1556,2020
Nanto-shi,16210,1547,2021
Nanto-shi,16210,1706,2022
Nanto-shi,16210,1812,2023
Nanto-shi,16210,1634,2024
Nanyo-shi,6213,1729,2008
Nanyo-shi,6213,1639,2009
Nanyo-shi,6213,1559,2010
Nanyo-shi,6213,1712,2011
Nanyo-shi,6213,1697,2012
Nanyo-shi,6213,1452,2013
Nanyo-shi,6213,1467,2014
Nanyo-shi,6213,1424,2015
Nanyo-shi,6213,1549,2016
Nanyo-shi,6213,1459,2017
Nanyo-shi,6213,1623,2018
Nanyo-shi,6213,1579,2019
Nanyo-shi,6213,1352,2020
Nanyo-shi,6213,1362,2021
Nanyo-shi,6213,1346,2022
Nanyo-shi,6213,1458,2023
Nanyo-shi,6213,1288,2024
Naoshima-cho,37364,280,2008
Naoshima-cho,37364,299,2009
Naoshima-cho,37364,308,2010
Naoshima-cho,37364,275,2011
Naoshima-cho,37364,299,2012
Naoshima-cho,37364,302,2013
Naoshima-cho,37364,284,2014
Naoshima-cho,37364,357,2015
Naoshima-cho,37364,366,2016
Naoshima-cho,37364,300,2017
Naoshima-cho,37364,359,2018
Naoshima-cho,37364,358,2019
Naoshima-cho,37364,334,2020
Naoshima-cho,37364,292,2021
Naoshima-cho,37364,370,2022
Naoshima-cho,37364,364,2023
Naoshima-cho,37364,329,2024
Nara-ken,29000,96957,2008
Nara-ken,29000,96283,2009
Nara-ken,29000,93375,2010
Nara-ken,29000,91312,2011
Nara-ken,29000,90095,2012
Nara-ken,29000,90126,2013
Nara-ken,29000,87450,2014
Nara-ken,29000,87709,2015
Nara-ken,29000,83871,2016
Nara-ken,29000,83504,2017
Nara-ken,29000,87351,2018
Nara-ken,29000,86897,2019
Nara-ken,29000,80544,2020
Nara-ken,29000,82564,2021
Nara-ken,29000,80861,2022
Nara-ken,29000,80636,2023
Nara-ken,29000,76896,2024
Nara-ken gun,29002,19299,2008
Nara-ken gun,29002,19281,2009
Nara-ken gun,29002,19561,2010
Nara-ken gun,29002,18859,2011
Nara-ken gun,29002,18987,2012
Nara-ken gun,29002,18825,2013
Nara-ken gun,29002,18606,2014
Nara-ken gun,29002,18492,2015
Nara-ken gun,29002,17643,2016
Nara-ken gun,29002,17607,2017
Nara-ken gun,29002,18650,2018
Nara-ken gun,29002,18215,2019
Nara-ken gun,29002,16399,2020
Nara-ken gun,29002,17280,2021
Nara-ken gun,29002,16366,2022
Nara-ken gun,29002,16497,2023
Nara-ken gun,29002,15141,2024
Nara-ken shi,29001,77658,2008
Nara-ken shi,29001,77002,2009
Nara-ken shi,29001,73814,2010
Nara-ken shi,29001,72453,2011
Nara-ken shi,29001,71108,2012
Nara-ken shi,29001,71301,2013
Nara-ken shi,29001,68844,2014
Nara-ken shi,29001,69217,2015
Nara-ken shi,29001,66228,2016
Nara-ken shi,29001,65897,2017
Nara-ken shi,29001,68701,2018
Nara-ken shi,29001,68682,2019
Nara-ken shi,29001,64145,2020
Nara-ken shi,29001,65284,2021
Nara-ken shi,29001,64495,2022
Nara-ken shi,29001,64139,2023
Nara-ken shi,29001,61755,2024
Nara-shi,29201,25118,2008
Nara-shi,29201,24887,2009
Nara-shi,29201,24507,2010
Nara-shi,29201,24061,2011
Nara-shi,29201,23297,2012
Nara-shi,29201,24434,2013
Nara-shi,29201,23558,2014
Nara-shi,29201,23371,2015
Nara-shi,29201,22470,2016
Nara-shi,29201,23138,2017
Nara-shi,29201,23836,2018
Nara-shi,29201,24516,2019
Nara-shi,29201,22376,2020
Nara-shi,29201,22788,2021
Nara-shi,29201,22353,2022
Nara-shi,29201,21892,2023
Nara-shi,29201,21369,2024
Naraha-machi,7542,439,2008
Naraha-machi,7542,498,2009
Naraha-machi,7542,434,2010
Naraha-machi,7542,389,2011
Naraha-machi,7542,162,2012
Naraha-machi,7542,155,2013
Naraha-machi,7542,82,2014
Naraha-machi,7542,230,2015
Naraha-machi,7542,517,2016
Naraha-machi,7542,786,2017
Naraha-machi,7542,663,2018
Naraha-machi,7542,616,2019
Naraha-machi,7542,578,2020
Naraha-machi,7542,668,2021
Naraha-machi,7542,580,2022
Naraha-machi,7542,414,2023
Naraha-machi,7542,612,2024
Narashino-shi,12216,19528,2008
Narashino-shi,12216,19187,2009
Narashino-shi,12216,19931,2010
Narashino-shi,12216,18439,2011
Narashino-shi,12216,16933,2012
Narashino-shi,12216,20648,2013
Narashino-shi,12216,19786,2014
Narashino-shi,12216,21957,2015
Narashino-shi,12216,21655,2016
Narashino-shi,12216,18702,2017
Narashino-shi,12216,20522,2018
Narashino-shi,12216,21197,2019
Narashino-shi,12216,20246,2020
Narashino-shi,12216,19148,2021
Narashino-shi,12216,17973,2022
Narashino-shi,12216,18069,2023
Narashino-shi,12216,19042,2024
Narita-shi,12211,16724,2008
Narita-shi,12211,15775,2009
Narita-shi,12211,14647,2010
Narita-shi,12211,15401,2011
Narita-shi,12211,14517,2012
Narita-shi,12211,15016,2013
Narita-shi,12211,13929,2014
Narita-shi,12211,14387,2015
Narita-shi,12211,14491,2016
Narita-shi,12211,14052,2017
Narita-shi,12211,19546,2018
Narita-shi,12211,19420,2019
Narita-shi,12211,14075,2020
Narita-shi,12211,12415,2021
Narita-shi,12211,14334,2022
Narita-shi,12211,15540,2023
Narita-shi,12211,14967,2024
Narusawa-mura,19429,303,2008
Narusawa-mura,19429,252,2009
Narusawa-mura,19429,279,2010
Narusawa-mura,19429,283,2011
Narusawa-mura,19429,256,2012
Narusawa-mura,19429,271,2013
Narusawa-mura,19429,278,2014
Narusawa-mura,19429,254,2015
Narusawa-mura,19429,253,2016
Narusawa-mura,19429,258,2017
Narusawa-mura,19429,260,2018
Narusawa-mura,19429,232,2019
Narusawa-mura,19429,240,2020
Narusawa-mura,19429,248,2021
Narusawa-mura,19429,252,2022
Narusawa-mura,19429,188,2023
Narusawa-mura,19429,216,2024
Naruto-shi,36202,3638,2008
Naruto-shi,36202,3703,2009
Naruto-shi,36202,3623,2010
Naruto-shi,36202,3356,2011
Naruto-shi,36202,3498,2012
Naruto-shi,36202,3346,2013
Naruto-shi,36202,3312,2014
Naruto-shi,36202,3275,2015
Naruto-shi,36202,3033,2016
Naruto-shi,36202,2808,2017
Naruto-shi,36202,3218,2018
Naruto-shi,36202,3300,2019
Naruto-shi,36202,2671,2020
Naruto-shi,36202,2890,2021
Naruto-shi,36202,2721,2022
Naruto-shi,36202,2730,2023
Naruto-shi,36202,2634,2024
Nasu-gun,9400,3215,2008
Nasu-gun,9400,3004,2009
Nasu-gun,9400,3009,2010
Nasu-gun,9400,2668,2011
Nasu-gun,9400,2503,2012
Nasu-gun,9400,2567,2013
Nasu-gun,9400,2427,2014
Nasu-gun,9400,2312,2015
Nasu-gun,9400,2384,2016
Nasu-gun,9400,2297,2017
Nasu-gun,9400,2562,2018
Nasu-gun,9400,2616,2019
Nasu-gun,9400,2291,2020
Nasu-gun,9400,2332,2021
Nasu-gun,9400,2285,2022
Nasu-gun,9400,2369,2023
Nasu-gun,9400,2022,2024
Nasu-machi,9407,2437,2008
Nasu-machi,9407,2250,2009
Nasu-machi,9407,2259,2010
Nasu-machi,9407,1972,2011
Nasu-machi,9407,1805,2012
Nasu-machi,9407,1921,2013
Nasu-machi,9407,1772,2014
Nasu-machi,9407,1713,2015
Nasu-machi,9407,1782,2016
Nasu-machi,9407,1692,2017
Nasu-machi,9407,1925,2018
Nasu-machi,9407,2099,2019
Nasu-machi,9407,1631,2020
Nasu-machi,9407,1763,2021
Nasu-machi,9407,1755,2022
Nasu-machi,9407,1773,2023
Nasu-machi,9407,1579,2024
Nasukarasuyama-shi,9215,1513,2008
Nasukarasuyama-shi,9215,1473,2009
Nasukarasuyama-shi,9215,1368,2010
Nasukarasuyama-shi,9215,1215,2011
Nasukarasuyama-shi,9215,1189,2012
Nasukarasuyama-shi,9215,1223,2013
Nasukarasuyama-shi,9215,1324,2014
Nasukarasuyama-shi,9215,1050,2015
Nasukarasuyama-shi,9215,1072,2016
Nasukarasuyama-shi,9215,1185,2017
Nasukarasuyama-shi,9215,1134,2018
Nasukarasuyama-shi,9215,1077,2019
Nasukarasuyama-shi,9215,981,2020
Nasukarasuyama-shi,9215,1033,2021
Nasukarasuyama-shi,9215,894,2022
Nasukarasuyama-shi,9215,881,2023
Nasukarasuyama-shi,9215,856,2024
Nasushiobara-shi,9213,8987,2008
Nasushiobara-shi,9213,8721,2009
Nasushiobara-shi,9213,8634,2010
Nasushiobara-shi,9213,7856,2011
Nasushiobara-shi,9213,7797,2012
Nasushiobara-shi,9213,7585,2013
Nasushiobara-shi,9213,6999,2014
Nasushiobara-shi,9213,7339,2015
Nasushiobara-shi,9213,7124,2016
Nasushiobara-shi,9213,7029,2017
Nasushiobara-shi,9213,8036,2018
Nasushiobara-shi,9213,8482,2019
Nasushiobara-shi,9213,7297,2020
Nasushiobara-shi,9213,7833,2021
Nasushiobara-shi,9213,8019,2022
Nasushiobara-shi,9213,7597,2023
Nasushiobara-shi,9213,7691,2024
Natori-shi,4207,8166,2008
Natori-shi,4207,8975,2009
Natori-shi,4207,8373,2010
Natori-shi,4207,7755,2011
Natori-shi,4207,7788,2012
Natori-shi,4207,9424,2013
Natori-shi,4207,9202,2014
Natori-shi,4207,8845,2015
Natori-shi,4207,8028,2016
Natori-shi,4207,8197,2017
Natori-shi,4207,7726,2018
Natori-shi,4207,8199,2019
Natori-shi,4207,7498,2020
Natori-shi,4207,6691,2021
Natori-shi,4207,7184,2022
Natori-shi,4207,6986,2023
Natori-shi,4207,6884,2024
Nayoro-shi,1221,3367,2008
Nayoro-shi,1221,2923,2009
Nayoro-shi,1221,2805,2010
Nayoro-shi,1221,2739,2011
Nayoro-shi,1221,2745,2012
Nayoro-shi,1221,2641,2013
Nayoro-shi,1221,2726,2014
Nayoro-shi,1221,2493,2015
Nayoro-shi,1221,2811,2016
Nayoro-shi,1221,2750,2017
Nayoro-shi,1221,2635,2018
Nayoro-shi,1221,2649,2019
Nayoro-shi,1221,2512,2020
Nayoro-shi,1221,2618,2021
Nayoro-shi,1221,2504,2022
Nayoro-shi,1221,2188,2023
Nayoro-shi,1221,2081,2024
Neba-mura,20410,52,2008
Neba-mura,20410,57,2009
Neba-mura,20410,64,2010
Neba-mura,20410,61,2011
Neba-mura,20410,66,2012
Neba-mura,20410,35,2013
Neba-mura,20410,53,2014
Neba-mura,20410,72,2015
Neba-mura,20410,64,2016
Neba-mura,20410,44,2017
Neba-mura,20410,33,2018
Neba-mura,20410,85,2019
Neba-mura,20410,78,2020
Neba-mura,20410,110,2021
Neba-mura,20410,80,2022
Neba-mura,20410,88,2023
Neba-mura,20410,90,2024
Nemuro-shi,1223,1896,2008
Nemuro-shi,1223,1858,2009
Nemuro-shi,1223,1782,2010
Nemuro-shi,1223,1784,2011
Nemuro-shi,1223,1795,2012
Nemuro-shi,1223,1786,2013
Nemuro-shi,1223,1621,2014
Nemuro-shi,1223,1625,2015
Nemuro-shi,1223,1557,2016
Nemuro-shi,1223,1521,2017
Nemuro-shi,1223,1865,2018
Nemuro-shi,1223,1655,2019
